municipio,zona,promedio_ciencias,promedio_matematicas,total_accesos_internet,puntaje_stem,brecha_stem,nivel_brecha,nivel_conectividad_base,nivel_conectividad,municipio_normalizado
SAN ESTANISLAO,RURAL,42.21818181818182,41.89090909090909,3931.0,42.054545454545455,-5.431569806972419,crítico,básico,básico,SAN ESTANISLAO
SAN ESTANISLAO,URBANO,39.61818181818182,37.345454545454544,3931.0,38.481818181818184,-9.00429707969969,crítico,básico,básico,SAN ESTANISLAO
SAN FELIPE,RURAL,44.55555555555556,44.22222222222222,668.0,44.388888888888886,-3.097226372628988,alto,básico,básico,SAN FELIPE
SAN FERNANDO,RURAL,40.8,39.50909090909091,2029.0,40.154545454545456,-7.331569806972418,crítico,básico,básico,SAN FERNANDO
SAN FERNANDO,URBANO,44.24,44.36,2029.0,44.3,-3.1861152615178767,alto,básico,básico,SAN FERNANDO
SAN FRANCISCO,RURAL,40.2,42.12,20402.0,41.16,-6.326115261517877,crítico,básico,básico,SAN FRANCISCO
SAN FRANCISCO,URBANO,49.28977272727273,49.97159090909091,20402.0,49.63068181818181,2.144566556663939,medio,básico,básico,SAN FRANCISCO
SAN GIL,RURAL,48.60714285714285,50.17857142857143,124342.0,49.39285714285714,1.906741881339265,medio,medio,medio,SAN GIL
SAN GIL,URBANO,49.49833887043189,52.19601328903654,124342.0,50.84717607973421,3.3610608182163375,medio,medio,medio,SAN GIL
SAN JACINTO,RURAL,47.285714285714285,43.85714285714285,6439.0,45.57142857142857,-1.9146866900893045,alto,básico,básico,SAN JACINTO
SAN JACINTO,URBANO,47.19028340080972,49.76113360323887,6439.0,48.47570850202429,0.9895932405064158,medio,básico,básico,SAN JACINTO
SAN JACINTO DEL CAUCA,RURAL,41.983870967741936,43.12903225806452,327.0,42.55645161290323,-4.929663648614643,alto,básico,básico,SAN JACINTO DEL CAUCA
SAN JACINTO DEL CAUCA,URBANO,41.371428571428574,40.51428571428571,327.0,40.94285714285714,-6.543258118660731,crítico,básico,básico,SAN JACINTO DEL CAUCA
SAN JERÓNIMO,RURAL,43.114285714285714,43.74285714285714,16621.0,43.42857142857143,-4.057543832946443,alto,básico,básico,SAN JERONIMO
SAN JERÓNIMO,URBANO,52.59183673469388,51.69387755102041,16621.0,52.14285714285714,4.656741881339265,medio,básico,básico,SAN JERONIMO
SAN JOAQUÍN,RURAL,45.27272727272727,45.22727272727273,167.0,45.25,-2.236115261517874,alto,básico,básico,SAN JOAQUIN
SAN JOAQUÍN,URBANO,51.66666666666666,54.5,167.0,53.08333333333333,5.597218071815455,bajo,básico,básico,SAN JOAQUIN
SAN JOSÉ,RURAL,44.66666666666666,39.833333333333336,5389.0,42.25,-5.236115261517874,crítico,básico,básico,SAN JOSE
SAN JOSÉ,URBANO,44.23913043478261,43.47826086956522,5389.0,43.858695652173914,-3.62741960934396,alto,básico,básico,SAN JOSE
SAN JOSÉ DE LA MONTAÑA,URBANO,47.46153846153846,49.26923076923077,1679.0,48.36538461538461,0.8792693538667393,medio,básico,básico,SAN JOSE DE LA MONTANA
SAN JOSÉ DE MIRANDA,RURAL,38.0,34.666666666666664,1870.0,36.33333333333333,-11.152781928184545,crítico,básico,básico,SAN JOSE DE MIRANDA
SAN JOSÉ DE MIRANDA,URBANO,54.38095238095238,58.73809523809524,1870.0,56.55952380952381,9.073408548005936,bajo,básico,básico,SAN JOSE DE MIRANDA
SAN JOSÉ DE PARE,RURAL,52.57142857142857,53.42857142857143,1263.0,53.0,5.513884738482126,bajo,básico,básico,SAN JOSE DE PARE
SAN JOSÉ DE PARE,URBANO,52.06896551724138,55.06896551724138,1263.0,53.56896551724138,6.082850255723507,bajo,básico,básico,SAN JOSE DE PARE
SAN JOSÉ DE URÉ,RURAL,41.0,40.27368421052632,715.0,40.636842105263156,-6.849273156254718,crítico,básico,básico,SAN JOSE DE URE
SAN JOSÉ DEL FRAGUA,RURAL,40.68518518518518,40.888888888888886,874.0,40.78703703703704,-6.699078224480836,crítico,básico,básico,SAN JOSE DEL FRAGUA
SAN JOSÉ DEL FRAGUA,URBANO,46.10714285714285,47.82142857142857,874.0,46.96428571428571,-0.5218295472321657,alto,básico,básico,SAN JOSE DEL FRAGUA
SAN JOSÉ DEL GUAVIARE,RURAL,43.4537037037037,43.71296296296296,40256.0,43.58333333333333,-3.9027819281845453,alto,básico,básico,SAN JOSE DEL GUAVIARE
SAN JOSÉ DEL GUAVIARE,URBANO,46.25842696629213,48.54119850187266,40256.0,47.39981273408239,-0.08630252743548539,alto,básico,básico,SAN JOSE DEL GUAVIARE
SAN JOSÉ DEL PALMAR,RURAL,44.90909090909091,49.81818181818182,445.0,47.36363636363636,-0.12247889788151411,alto,básico,básico,SAN JOSE DEL PALMAR
SAN JOSÉ DEL PALMAR,URBANO,45.36363636363637,55.36363636363637,445.0,50.36363636363637,2.877521102118493,medio,básico,básico,SAN JOSE DEL PALMAR
SAN JUAN DE ARAMA,RURAL,47.69230769230769,48.07692307692308,1432.0,47.88461538461539,0.3985001230975129,medio,básico,básico,SAN JUAN DE ARAMA
SAN JUAN DE ARAMA,URBANO,50.03508771929825,48.45614035087719,1432.0,49.24561403508772,1.7594987735698453,medio,básico,básico,SAN JUAN DE ARAMA
SAN JUAN DE BETULIA,RURAL,42.18867924528302,43.39622641509434,6270.0,42.79245283018868,-4.693662431329194,alto,básico,básico,SAN JUAN DE BETULIA
SAN JUAN DE BETULIA,URBANO,46.06578947368421,47.578947368421055,6270.0,46.82236842105263,-0.6637468404652438,alto,básico,básico,SAN JUAN DE BETULIA
SAN JUAN DE RIOSECO,RURAL,48.92857142857143,50.625,,49.776785714285715,2.2906704527678414,medio,alto,alto,SAN JUAN DE RIOSECO
SAN JUAN DE RIOSECO,URBANO,51.06896551724138,52.06896551724138,,51.56896551724138,4.082850255723507,medio,alto,alto,SAN JUAN DE RIOSECO
SAN JUAN DE URABÁ,RURAL,39.603305785123965,38.35537190082645,6069.0,38.97933884297521,-8.506776418542664,crítico,básico,básico,SAN JUAN DE URABA
SAN JUAN DE URABÁ,URBANO,43.88541666666666,44.395833333333336,6069.0,44.140625,-3.345490261517874,alto,básico,básico,SAN JUAN DE URABA
SAN JUAN DEL CESAR,RURAL,40.59322033898305,39.22033898305085,20547.0,39.906779661016955,-7.579335600500919,crítico,básico,básico,SAN JUAN DEL CESAR
SAN JUAN DEL CESAR,URBANO,48.079320113314445,48.80736543909349,20547.0,48.44334277620396,0.9572275146860889,medio,básico,básico,SAN JUAN DEL CESAR
SAN JUAN NEPOMUCENO,RURAL,43.66666666666666,43.20512820512821,2125.0,43.43589743589743,-4.050217825620443,alto,básico,básico,SAN JUAN NEPOMUCENO
SAN JUAN NEPOMUCENO,URBANO,45.08309455587393,45.56446991404012,2125.0,45.32378223495702,-2.1623330265608516,alto,básico,básico,SAN JUAN NEPOMUCENO
SAN JUANITO,URBANO,48.0,50.833333333333336,319.0,49.41666666666667,1.9305514051487975,medio,básico,básico,SAN JUANITO
SAN LORENZO,RURAL,46.72115384615385,46.80769230769231,6058.0,46.76442307692308,-0.7216921845947937,alto,básico,básico,SAN LORENZO
SAN LORENZO,URBANO,49.351851851851855,51.16666666666666,6058.0,50.25925925925925,2.7731439977413785,medio,básico,básico,SAN LORENZO
SAN LUIS,RURAL,48.0,48.35766423357664,22024.0,48.17883211678832,0.6927168552704472,medio,básico,básico,SAN LUIS
SAN LUIS,URBANO,47.5625,50.61607142857143,22024.0,49.089285714285715,1.6031704527678414,medio,básico,básico,SAN LUIS
SAN LUIS DE GACENO,RURAL,49.0,52.095238095238095,591.0,50.54761904761905,3.061503786101177,medio,básico,básico,SAN LUIS DE GACENO
SAN LUIS DE GACENO,URBANO,51.85714285714285,53.85714285714285,591.0,52.85714285714285,5.371027595624973,bajo,básico,básico,SAN LUIS DE GACENO
SAN LUIS DE PALENQUE,URBANO,50.765957446808514,54.74468085106383,2595.0,52.755319148936174,5.2692038874183,bajo,básico,básico,SAN LUIS DE PALENQUE
SAN LUIS DE SINCÉ,RURAL,47.09375,48.671875,1367.0,47.8828125,0.3966972384821261,medio,básico,básico,SAN LUIS DE SINCE
SAN LUIS DE SINCÉ,URBANO,46.55421686746988,49.83132530120482,1367.0,48.19277108433735,0.7066558228194779,medio,básico,básico,SAN LUIS DE SINCE
SAN MARCOS,RURAL,43.54395604395605,42.010989010989015,22599.0,42.77747252747253,-4.708642734045341,alto,básico,básico,SAN MARCOS
SAN MARCOS,URBANO,47.03881278538813,47.34018264840183,22599.0,47.18949771689498,-0.29661754462289736,alto,básico,básico,SAN MARCOS
SAN MARTÍN,RURAL,47.32727272727273,49.36363636363637,35464.0,48.345454545454544,0.85933928393667,medio,básico,básico,SAN MARTIN
SAN MARTÍN,URBANO,49.476377952755904,51.10629921259842,35464.0,50.29133858267716,2.805223321159289,medio,básico,básico,SAN MARTIN
SAN MARTÍN DE LOBA,RURAL,40.31818181818182,39.10606060606061,3528.0,39.71212121212122,-7.773994049396656,crítico,básico,básico,SAN MARTIN DE LOBA
SAN MARTÍN DE LOBA,URBANO,43.289256198347104,43.14049586776859,3528.0,43.21487603305785,-4.271239228460026,alto,básico,básico,SAN MARTIN DE LOBA
SAN MATEO,URBANO,52.60714285714285,56.35714285714285,632.0,54.48214285714285,6.996027595624973,bajo,básico,básico,SAN MATEO
SAN MIGUEL,RURAL,42.77922077922078,42.90909090909091,9369.0,42.84415584415584,-4.641959417362031,alto,básico,básico,SAN MIGUEL
SAN MIGUEL,URBANO,51.68918918918919,54.12162162162162,9369.0,52.9054054054054,5.41929014388753,bajo,básico,básico,SAN MIGUEL
SAN MIGUEL DE SEMA,RURAL,50.26315789473684,51.8421052631579,1146.0,51.05263157894737,3.566516317429496,medio,básico,básico,SAN MIGUEL DE SEMA
SAN MIGUEL DE SEMA,URBANO,46.68181818181818,50.63636363636363,1146.0,48.65909090909091,1.1729756475730326,medio,básico,básico,SAN MIGUEL DE SEMA
SAN ONOFRE,RURAL,40.5663082437276,40.04659498207885,18477.0,40.306451612903224,-7.17966364861465,crítico,básico,básico,SAN ONOFRE
SAN ONOFRE,URBANO,42.49790794979079,43.42259414225941,18477.0,42.96025104602511,-4.525864215492767,alto,básico,básico,SAN ONOFRE
SAN PABLO,RURAL,47.26923076923077,48.15384615384615,25568.0,47.71153846153846,0.22542320002058602,medio,básico,básico,SAN PABLO
SAN PABLO,URBANO,46.776119402985074,48.788059701492536,25568.0,47.7820895522388,0.2959742907209275,medio,básico,básico,SAN PABLO
SAN PABLO DE BORBUR,RURAL,46.76315789473684,49.31578947368421,2215.0,48.03947368421053,0.5533584226926536,medio,básico,básico,SAN PABLO DE BORBUR
SAN PABLO DE BORBUR,URBANO,48.45454545454545,49.81818181818182,2215.0,49.13636363636364,1.6502483748457664,medio,básico,básico,SAN PABLO DE BORBUR
SAN PEDRO,RURAL,46.76470588235294,46.0735294117647,69792.0,46.419117647058826,-1.0669976144590478,alto,básico,básico,SAN PEDRO
SAN PEDRO,URBANO,48.75091575091575,49.31501831501832,69792.0,49.032967032967036,1.5468517714491625,medio,básico,básico,SAN PEDRO
SAN PEDRO DE CARTAGO,RURAL,44.22222222222222,48.22222222222222,1450.0,46.22222222222222,-1.2638930392956524,alto,básico,básico,SAN PEDRO DE CARTAGO
SAN PEDRO DE CARTAGO,URBANO,51.35135135135136,56.13513513513514,1450.0,53.74324324324325,6.257127981725375,bajo,básico,básico,SAN PEDRO DE CARTAGO
SAN PEDRO DE LOS MILAGROS,RURAL,46.91228070175438,48.94736842105263,5151.0,47.92982456140351,0.4437092998856329,medio,básico,básico,SAN PEDRO DE LOS MILAGROS
SAN PEDRO DE LOS MILAGROS,URBANO,49.91235059760956,50.92430278884462,5151.0,50.41832669322709,2.932211431709213,medio,básico,básico,SAN PEDRO DE LOS MILAGROS
SAN PEDRO DE URABÁ,RURAL,43.22857142857143,42.30952380952381,24482.0,42.76904761904762,-4.717067642470255,alto,básico,básico,SAN PEDRO DE URABA
SAN PEDRO DE URABÁ,URBANO,47.40490797546012,48.98159509202454,24482.0,48.19325153374233,0.707136272224453,medio,básico,básico,SAN PEDRO DE URABA
SAN PELAYO,RURAL,46.42616033755274,47.45569620253165,6354.0,46.94092827004219,-0.5451869914756813,alto,básico,básico,SAN PELAYO
SAN PELAYO,URBANO,47.48275862068966,46.293103448275865,6354.0,46.88793103448276,-0.5981842270351123,alto,básico,básico,SAN PELAYO
SAN RAFAEL,URBANO,47.92307692307692,49.11965811965812,21511.0,48.52136752136752,1.0352522598496492,medio,básico,básico,SAN RAFAEL
SAN ROQUE,RURAL,43.05128205128205,43.65384615384615,19275.0,43.3525641025641,-4.133551158953772,alto,básico,básico,SAN ROQUE
SAN ROQUE,URBANO,44.06547619047619,45.69047619047619,19275.0,44.87797619047619,-2.608139071041684,alto,básico,básico,SAN ROQUE
SAN SEBASTIÁN,RURAL,44.523809523809526,45.095238095238095,206.0,44.80952380952381,-2.6765914519940637,alto,básico,básico,SAN SEBASTIAN
SAN SEBASTIÁN,URBANO,49.76923076923077,51.84615384615385,206.0,50.80769230769231,3.3215770461744327,medio,básico,básico,SAN SEBASTIAN
SAN SEBASTIÁN DE BUENAVISTA,RURAL,45.85714285714285,46.22981366459627,6454.0,46.04347826086956,-1.4426370006483111,alto,básico,básico,SAN SEBASTIAN DE BUENAVISTA
SAN SEBASTIÁN DE BUENAVISTA,URBANO,47.08870967741935,49.685483870967744,6454.0,48.38709677419355,0.9009815126756777,medio,básico,básico,SAN SEBASTIAN DE BUENAVISTA
SAN SEBASTIÁN DE MARIQUITA,RURAL,46.16666666666666,45.0,,45.58333333333333,-1.9027819281845453,alto,alto,alto,SAN SEBASTIAN DE MARIQUITA
SAN SEBASTIÁN DE MARIQUITA,URBANO,47.3587786259542,48.73791348600509,,48.04834605597965,0.5622307944617759,medio,alto,alto,SAN SEBASTIAN DE MARIQUITA
SAN VICENTE DE CHUCURÍ,RURAL,51.93805309734513,54.80530973451327,28423.0,53.3716814159292,5.885566154411329,bajo,básico,básico,SAN VICENTE DE CHUCURI
SAN VICENTE DE CHUCURÍ,URBANO,52.965986394557824,54.53741496598639,28423.0,53.75170068027211,6.265585418754235,bajo,básico,básico,SAN VICENTE DE CHUCURI
SAN VICENTE DEL CAGUÁN,RURAL,44.304,43.44,21954.0,43.872,-3.614115261517874,alto,básico,básico,SAN VICENTE DEL CAGUAN
SAN VICENTE DEL CAGUÁN,URBANO,47.06643356643357,49.03146853146853,21954.0,48.048951048951054,0.5628357874331797,medio,básico,básico,SAN VICENTE DEL CAGUAN
SAN VICENTE FERRER,RURAL,46.54736842105263,46.45263157894737,350.0,46.5,-0.9861152615178739,alto,básico,básico,SAN VICENTE FERRER
SAN VICENTE FERRER,URBANO,48.95652173913044,52.57971014492754,350.0,50.768115942028984,3.2820006805111106,medio,básico,básico,SAN VICENTE FERRER
SAN ZENÓN,RURAL,42.34782608695652,42.53913043478261,1844.0,42.44347826086957,-5.0426370006483054,alto,básico,básico,SAN ZENON
SAN ZENÓN,URBANO,45.9375,52.25,1844.0,49.09375,1.6076347384821261,medio,básico,básico,SAN ZENON
SANDONÁ,RURAL,50.75471698113208,51.64150943396226,13218.0,51.198113207547166,3.7119979460292925,medio,básico,básico,SANDONA
SANDONÁ,URBANO,56.723880597014926,60.04477611940298,13218.0,58.384328358208954,10.89821309669108,bajo,básico,básico,SANDONA
SANTA ANA,RURAL,41.306930693069305,41.54455445544554,8666.0,41.42574257425743,-6.060372687260447,crítico,básico,básico,SANTA ANA
SANTA ANA,URBANO,44.25,43.92045454545455,8666.0,44.08522727272727,-3.4008879887906005,alto,básico,básico,SANTA ANA
SANTA BÁRBARA,RURAL,46.84615384615385,49.72727272727273,31341.0,48.28671328671329,0.8005980251954128,medio,básico,básico,SANTA BARBARA
SANTA BÁRBARA,URBANO,44.08653846153846,46.79807692307692,31341.0,45.44230769230769,-2.0438075692101805,alto,básico,básico,SANTA BARBARA
SANTA BÁRBARA DE PINTO,RURAL,40.18518518518518,41.0925925925926,5269.0,40.63888888888889,-6.847226372628981,crítico,básico,básico,SANTA BARBARA DE PINTO
SANTA BÁRBARA DE PINTO,URBANO,41.083333333333336,41.61904761904762,5269.0,41.35119047619048,-6.134924785327392,crítico,básico,básico,SANTA BARBARA DE PINTO
SANTA CATALINA,RURAL,41.94285714285714,42.871428571428574,450.0,42.40714285714286,-5.0789724043750155,alto,básico,básico,SANTA CATALINA
SANTA CATALINA,URBANO,42.94642857142857,41.83928571428572,450.0,42.392857142857146,-5.093258118660728,alto,básico,básico,SANTA CATALINA
SANTA FÉ DE ANTIOQUIA,RURAL,41.29268292682927,40.40243902439025,,40.84756097560976,-6.638554285908114,crítico,alto,alto,SANTA FE DE ANTIOQUIA
SANTA FÉ DE ANTIOQUIA,URBANO,46.5886524822695,49.07801418439716,,47.83333333333333,0.3472180718154547,medio,alto,alto,SANTA FE DE ANTIOQUIA
SANTA HELENA DEL OPÓN,RURAL,53.0,54.86666666666667,219.0,53.93333333333334,6.447218071815463,bajo,básico,básico,SANTA HELENA DEL OPON
SANTA HELENA DEL OPÓN,URBANO,52.71428571428572,57.57142857142857,219.0,55.142857142857146,7.656741881339272,bajo,básico,básico,SANTA HELENA DEL OPON
SANTA ISABEL,RURAL,47.0,50.285714285714285,321.0,48.64285714285714,1.156741881339265,medio,básico,básico,SANTA ISABEL
SANTA ISABEL,URBANO,45.35135135135136,45.16216216216216,321.0,45.25675675675676,-2.229358504761116,alto,básico,básico,SANTA ISABEL
SANTA LUCÍA,RURAL,37.833333333333336,35.666666666666664,2268.0,36.75,-10.736115261517874,crítico,básico,básico,SANTA LUCIA
SANTA LUCÍA,URBANO,41.36470588235294,41.02352941176471,2268.0,41.19411764705883,-6.291997614459042,crítico,básico,básico,SANTA LUCIA
SANTA MARTA,RURAL,44.55784469096672,45.69096671949287,1057412.0,45.12440570522979,-2.3617095562880834,alto,alto,alto,SANTA MARTA
SANTA MARTA,URBANO,48.59139173302996,49.702123625331815,1057412.0,49.14675767918089,1.6606424176630128,medio,alto,alto,SANTA MARTA
SANTA MARÍA,RURAL,47.24242424242424,49.15151515151515,10089.0,48.196969696969695,0.7108544354518216,medio,básico,básico,SANTA MARIA
SANTA MARÍA,URBANO,48.03448275862069,50.35632183908046,10089.0,49.195402298850574,1.7092870373327003,medio,básico,básico,SANTA MARIA
SANTA ROSA,RURAL,46.32,45.84,4731.0,46.08,-1.4061152615178756,alto,básico,básico,SANTA ROSA
SANTA ROSA,URBANO,42.92592592592592,42.89506172839506,4731.0,42.910493827160494,-4.57562143435738,alto,básico,básico,SANTA ROSA
SANTA ROSA DE CABAL,RURAL,47.854838709677416,48.516129032258064,158989.0,48.185483870967744,0.6993686094498699,medio,medio,medio,SANTA ROSA DE CABAL
SANTA ROSA DE CABAL,URBANO,50.3373253493014,52.42315369261477,158989.0,51.380239520958085,3.8941242594402112,medio,medio,medio,SANTA ROSA DE CABAL
SANTA ROSA DE OSOS,RURAL,44.10679611650485,45.03883495145631,27567.0,44.57281553398058,-2.913299727537293,alto,básico,básico,SANTA ROSA DE OSOS
SANTA ROSA DE OSOS,URBANO,53.094674556213015,55.5207100591716,27567.0,54.30769230769231,6.821577046174433,bajo,básico,básico,SANTA ROSA DE OSOS
SANTA ROSA DE VITERBO,RURAL,60.6,56.4,6564.0,58.5,11.013884738482126,bajo,básico,básico,SANTA ROSA DE VITERBO
SANTA ROSA DE VITERBO,URBANO,54.45333333333333,59.50666666666667,6564.0,56.980000000000004,9.49388473848213,bajo,básico,básico,SANTA ROSA DE VITERBO
SANTA ROSA DEL SUR,RURAL,51.92307692307692,54.59615384615385,19523.0,53.25961538461539,5.773500123097513,bajo,básico,básico,SANTA ROSA DEL SUR
SANTA ROSA DEL SUR,URBANO,50.54379562043796,53.17883211678832,19523.0,51.86131386861314,4.375198607095264,medio,básico,básico,SANTA ROSA DEL SUR
SANTA ROSALÍA,RURAL,39.5,37.5,2325.0,38.5,-8.986115261517874,crítico,básico,básico,SANTA ROSALIA
SANTA ROSALÍA,URBANO,48.0,50.0,2325.0,49.0,1.5138847384821261,medio,básico,básico,SANTA ROSALIA
SANTA SOFÍA,URBANO,48.588235294117645,54.41176470588236,1886.0,51.5,4.013884738482126,medio,básico,básico,SANTA SOFIA
SANTACRUZ,RURAL,46.142857142857146,45.80952380952381,8634.0,45.97619047619048,-1.5099247853273923,alto,básico,básico,SANTACRUZ
SANTACRUZ,URBANO,48.925,48.95,8634.0,48.9375,1.4513847384821261,medio,básico,básico,SANTACRUZ
SANTANA,URBANO,48.095238095238095,49.71428571428572,3135.0,48.90476190476191,1.4186466432440383,medio,básico,básico,SANTANA
SANTANDER DE QUILICHAO,RURAL,44.52208835341366,43.91566265060241,114128.0,44.21887550200803,-3.2672397595098417,alto,medio,medio,SANTANDER DE QUILICHAO
SANTANDER DE QUILICHAO,URBANO,48.82784810126582,49.41518987341773,114128.0,49.12151898734177,1.635403725823899,medio,medio,medio,SANTANDER DE QUILICHAO
SANTIAGO,RURAL,43.5,43.36363636363637,2864.0,43.43181818181819,-4.054297079699687,alto,básico,básico,SANTIAGO
SANTIAGO,URBANO,47.838235294117645,47.95588235294117,2864.0,47.897058823529406,0.41094356201153204,medio,básico,básico,SANTIAGO
SANTIAGO DE TOLÚ,RURAL,38.44827586206897,34.58620689655172,13636.0,36.51724137931035,-10.968873882207525,crítico,básico,básico,SANTIAGO DE TOLU
SANTIAGO DE TOLÚ,URBANO,47.36575875486381,48.976653696498055,13636.0,48.17120622568093,0.6850909641630594,medio,básico,básico,SANTIAGO DE TOLU
SANTO DOMINGO,RURAL,45.84558823529412,46.97794117647059,5716.0,46.411764705882355,-1.0743505556355188,alto,básico,básico,SANTO DOMINGO
SANTO DOMINGO,URBANO,51.58064516129032,56.54838709677419,5716.0,54.064516129032256,6.578400867514382,bajo,básico,básico,SANTO DOMINGO
SANTO TOMÁS,URBANO,44.94505494505494,48.07142857142857,19549.0,46.50824175824175,-0.9778735032761219,alto,básico,básico,SANTO TOMAS
SANTUARIO,RURAL,45.625,45.833333333333336,13440.0,45.72916666666667,-1.7569485948512025,alto,básico,básico,SANTUARIO
SANTUARIO,URBANO,48.696969696969695,49.80303030303031,13440.0,49.25,1.7638847384821261,medio,básico,básico,SANTUARIO
SAPUYES,RURAL,51.65625,55.15625,4391.0,53.40625,5.920134738482126,bajo,básico,básico,SAPUYES
SAPUYES,URBANO,49.94871794871795,54.64102564102564,4391.0,52.294871794871796,4.808756533353922,medio,básico,básico,SAPUYES
SARAVENA,RURAL,49.35,52.36,87653.0,50.855000000000004,3.36888473848213,medio,básico,básico,SARAVENA
SARAVENA,URBANO,48.644171779141104,51.78323108384458,87653.0,50.213701431492844,2.7275861699749697,medio,básico,básico,SARAVENA
SARDINATA,RURAL,45.3015873015873,46.0,11791.0,45.650793650793645,-1.835321610724229,alto,básico,básico,SARDINATA
SARDINATA,URBANO,47.9,50.086666666666666,11791.0,48.99333333333333,1.5072180718154584,medio,básico,básico,SARDINATA
SASAIMA,RURAL,47.87777777777778,49.08888888888889,14759.0,48.483333333333334,0.9972180718154604,medio,básico,básico,SASAIMA
SASAIMA,URBANO,48.903225806451616,53.41935483870968,14759.0,51.16129032258065,3.675175061062774,medio,básico,básico,SASAIMA
SATIVANORTE,URBANO,46.130434782608695,48.73913043478261,198.0,47.434782608695656,-0.051332652822217995,alto,básico,básico,SATIVANORTE
SATIVASUR,URBANO,48.73333333333333,51.86666666666667,225.0,50.3,2.8138847384821233,medio,básico,básico,SATIVASUR
SEGOVIA,RURAL,41.92307692307692,39.46153846153846,38966.0,40.69230769230769,-6.7938075692101805,crítico,básico,básico,SEGOVIA
SEGOVIA,URBANO,42.03225806451613,42.1326164874552,38966.0,42.08243727598567,-5.403677985532205,crítico,básico,básico,SEGOVIA
SESQUILÉ,RURAL,48.28888888888889,50.15555555555556,21189.0,49.22222222222223,1.7361069607043547,medio,básico,básico,SESQUILE
SESQUILÉ,URBANO,55.91525423728814,56.71186440677966,21189.0,56.313559322033896,8.827444060516022,bajo,básico,básico,SESQUILE
SEVILLA,RURAL,48.08943089430894,50.73983739837399,54810.0,49.41463414634147,1.9285188848235961,medio,básico,básico,SEVILLA
SEVILLA,URBANO,50.4300518134715,52.0,54810.0,51.21502590673575,3.728910645217873,medio,básico,básico,SEVILLA
SIACHOQUE,URBANO,49.27272727272727,50.75324675324676,3617.0,50.01298701298702,2.5268717514691446,medio,básico,básico,SIACHOQUE
SIBATÉ,RURAL,47.77922077922078,51.493506493506494,78865.0,49.63636363636364,2.1502483748457664,medio,básico,básico,SIBATE
SIBATÉ,URBANO,50.567567567567565,53.04391891891892,78865.0,51.80574324324324,4.319627981725368,medio,básico,básico,SIBATE
SIBUNDOY,RURAL,42.61538461538461,46.0,6210.0,44.30769230769231,-3.1784229538255673,alto,básico,básico,SIBUNDOY
SIBUNDOY,URBANO,50.69266055045872,52.36697247706422,6210.0,51.529816513761475,4.043701252243601,medio,básico,básico,SIBUNDOY
SILOS,RURAL,50.5,55.15,698.0,52.825,5.338884738482129,bajo,básico,básico,SILOS
SILOS,URBANO,51.96153846153846,58.61538461538461,698.0,55.28846153846153,7.802346276943659,bajo,básico,básico,SILOS
SILVANIA,RURAL,46.24719101123596,48.764044943820224,20635.0,47.50561797752809,0.019502716010215693,medio,básico,básico,SILVANIA
SILVANIA,URBANO,47.3015873015873,49.98412698412698,20635.0,48.64285714285714,1.156741881339265,medio,básico,básico,SILVANIA
SILVIA,RURAL,40.94086021505376,40.19892473118279,1086.0,40.56989247311827,-6.916222788399601,crítico,básico,básico,SILVIA
SILVIA,URBANO,49.61666666666667,49.7,1086.0,49.65833333333333,2.1722180718154576,medio,básico,básico,SILVIA
SIMACOTA,RURAL,47.326530612244895,48.89795918367347,545.0,48.11224489795919,0.6261296364413127,medio,básico,básico,SIMACOTA
SIMACOTA,URBANO,52.25,53.67857142857143,545.0,52.964285714285715,5.478170452767841,bajo,básico,básico,SIMACOTA
SIMIJACA,RURAL,53.71428571428572,55.57142857142857,24345.0,54.642857142857146,7.156741881339272,bajo,básico,básico,SIMIJACA
SIMIJACA,URBANO,50.512,55.408,24345.0,52.96,5.473884738482127,bajo,básico,básico,SIMIJACA
SIMITÍ,RURAL,45.231884057971016,45.927536231884055,6586.0,45.57971014492753,-1.9064051165903422,alto,básico,básico,SIMITI
SIMITÍ,URBANO,47.96078431372549,49.0,6586.0,48.48039215686275,0.9942768953448748,medio,básico,básico,SIMITI
SINCELEJO,RURAL,43.86006825938566,42.98976109215017,491658.0,43.424914675767916,-4.061200585749958,alto,medio,medio,SINCELEJO
SINCELEJO,URBANO,51.029830508474575,52.14,491658.0,51.58491525423729,4.098799992719414,medio,medio,medio,SINCELEJO
SIPÍ,RURAL,37.57142857142857,35.0,556.0,36.285714285714285,-11.20040097580359,crítico,básico,básico,SIPI
SIPÍ,URBANO,39.9,35.1,556.0,37.5,-9.986115261517874,crítico,básico,básico,SIPI
SITIONUEVO,RURAL,41.98125,41.025,7835.0,41.503125,-5.982990261517877,crítico,básico,básico,SITIONUEVO
SITIONUEVO,URBANO,36.85714285714285,32.285714285714285,7835.0,34.57142857142857,-12.914686690089304,crítico,básico,básico,SITIONUEVO
SOACHA,RURAL,48.4,50.23333333333333,1672643.0,49.31666666666666,1.830551405148789,medio,alto,alto,SOACHA
SOACHA,URBANO,49.963978416217,52.1649409362695,1672643.0,51.06445967624325,3.578344414725379,medio,alto,alto,SOACHA
SOATÁ,URBANO,51.61111111111112,54.12222222222222,5361.0,52.866666666666674,5.3805514051488,bajo,básico,básico,SOATA
SOCHA,RURAL,48.6,55.2,5510.0,51.900000000000006,4.413884738482132,medio,básico,básico,SOCHA
